"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
1.867956417E0,1.350885034E0,6.641216278E0,4.173532963E0
1.872904906E0,1.089545012E0,6.329409599E0,4.624533653E0
1.877962771E0,1.054502845E0,6.153866768E0,4.536266804E0
1.883020635E0,1.037015438E0,5.975223541E0,4.106254578E0
1.888078500E0,8.423237205E-1,5.750104904E0,3.326656342E0
1.893178500E0,6.770759821E-1,5.483098030E0,2.103199482E0
1.898278500E0,3.901825547E-1,4.925566196E0,1.326132774E0
1.903378500E0,-1.320154071E0,2.234806061E0,8.457536101E-1
1.908478500E0,-2.939383745E0,-2.674275398E0,9.369961023E-1
1.913566625E0,-4.577728271E0,-9.241763115E0,-1.153694391E0
1.918624490E0,-5.158265591E0,-1.669925690E1,-3.129687309E0
1.923709333E0,-5.378678322E0,-2.219326782E1,-2.710755110E0
1.928768604E0,-5.798213005E0,-2.831751633E1,-1.345587373E0
1.933827771E0,-5.052478790E0,-3.401034546E1,-2.944892645E-1
1.938887042E0,-3.493803740E0,-3.622676086E1,9.568197131E-1
1.943967927E0,-1.715784788E0,-3.319160461E1,2.741457701E0
1.949028240E0,-9.602437615E-1,-2.368008041E1,3.391709328E0
1.954088552E0,-1.563617349E0,-1.317566776E1,2.465485334E0
1.959148812E0,-2.465186596E0,-5.818284988E0,1.008233070E0
1.964226417E0,-3.131942987E0,-1.241454124E0,-2.178734243E-1
1.969287562E0,-3.454945087E0,1.628459930E0,-9.812191725E-1
1.974348760E0,-3.398873091E0,3.184329987E0,-1.330190063E0
1.979409906E0,-3.178735256E0,3.985362053E0,-1.881026745E0
1.984484906E0,-2.801545620E0,4.230910301E0,-2.388855219E0
1.989546781E0,-2.621963978E0,3.929060936E0,-1.796830177E0
1.994608656E0,-3.089293480E0,1.430161953E0,-9.457890391E-1
1.999670479E0,-3.339533806E0,-1.881225586E0,-5.312305093E-1
2.004743500E0,-2.805519581E0,-3.810022354E0,4.769718647E-2
2.009805948E0,-2.306932688E0,-4.594814301E0,9.396325350E-1
2.014868344E0,-1.002040029E0,-2.437198639E0,2.141906500E0
