"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)"
2.615412647E0,-7.495715469E-2,-1.512503624E-1,8.199062347E-1
2.625489647E0,-1.680930704E-1,-2.354993820E-1,8.470897675E-1
2.635388647E0,-3.871455193E-1,-2.554793358E-1,6.966896057E-1
2.645407647E0,-5.468388796E-1,-2.683610916E-1,3.888893127E-1
2.655973647E0,-5.334523916E-1,-2.751159668E-1,1.070642471E-1
2.665734647E0,-4.409918189E-1,-2.323513031E-1,-1.648902893E-1
2.675560647E0,-3.445615470E-1,-2.303071022E-1,-3.983755112E-1
2.686164647E0,-2.606000304E-1,-2.446823120E-1,-4.385623932E-1
2.695408647E0,-1.162906289E-1,-2.124795914E-1,-4.416732788E-1
2.705474647E0,-3.115174174E-2,-1.520404816E-1,-2.672710419E-1
2.715346647E0,1.196584105E-2,-1.102972031E-1,-1.576251984E-1
2.725433647E0,-2.261984348E-2,-9.423875809E-2,1.035699844E-1
2.739532647E0,-3.185189366E-1,-2.819442749E-2,3.033208847E-1
2.755389647E0,-5.235928297E-1,-1.634073257E-2,3.069534302E-1
2.765338647E0,-8.056293726E-1,9.309434891E-2,3.613491058E-1
2.775392647E0,-1.169092894E0,2.569780350E-1,6.919403076E-1
2.785611647E0,-1.185172677E0,4.813861847E-1,1.136359215E0
2.795599647E0,-1.056049109E0,8.094072342E-1,1.914654732E0
2.805461647E0,-8.006399870E-1,8.704695702E-1,2.738537788E0
2.815602647E0,-3.109350801E-1,1.032020092E0,3.325709343E0
2.825595647E0,1.925970316E-1,1.106601238E0,3.753982544E0
2.835374647E0,8.680112958E-1,1.298549175E0,4.145851135E0
2.845528647E0,1.711444497E0,1.651504517E0,4.359684944E0
2.855448647E0,2.340291500E0,1.744543076E0,4.349315643E0
2.865896647E0,2.909185648E0,1.396652699E0,4.195444107E0
2.875374647E0,3.294755459E0,7.467789650E-1,3.844469070E0
2.885430647E0,3.005207539E0,9.047698975E-2,3.129075050E0
2.895362647E0,2.059793472E0,-4.651026726E-1,2.227116585E0
2.905406647E0,9.425439835E-1,-1.076653004E0,1.418250084E0
2.915397647E0,4.990100861E-2,-1.692326069E0,8.268480301E-1
2.925823647E0,-8.639787436E-1,-2.011831522E0,2.109861374E-1
2.936180647E0,-1.518298388E0,-2.397574902E0,-2.879881859E-1
2.945375647E0,-2.067716360E0,-2.552332401E0,-6.186494827E-1
2.955398647E0,-2.447569370E0,-2.629493713E0,-8.046641350E-1
2.965669647E0,-2.660165548E0,-2.653907061E0,-1.031275749E0
2.975346647E0,-2.681755543E0,-2.653026342E0,-9.609713554E-1
2.985375647E0,-2.557210445E0,-2.489415646E0,-7.901058197E-1
2.995568647E0,-2.060675383E0,-2.535864830E0,-7.215495110E-1
3.005350647E0,-1.357040167E0,-2.480815172E0,-5.258884430E-1
3.015414647E0,-6.474575996E-1,-2.356044292E0,-2.874765396E-1
3.025654647E0,6.987102032E-1,-2.271805763E0,3.984880447E-1
3.035450647E0,5.874187350E-1,-2.109566450E0,9.648451805E-1
3.045877647E0,5.785750151E-1,-1.922411203E0,8.523383141E-1
3.055344647E0,7.562039495E-1,-2.014921188E0,1.031191826E0
3.069593647E0,2.559782267E-1,-1.890935898E0,8.456759453E-1
3.085322647E0,-6.073350906E-1,-2.004371166E0,3.503046036E-1
3.095657647E0,-8.172168732E-1,-1.920180798E0,-1.198148727E-2
3.105404647E0,-8.924666047E-1,-1.783841133E0,-4.498100281E-1
3.116841647E0,-7.672302723E-1,-1.600856781E0,-7.972850800E-1
3.125335647E0,-6.413353682E-1,-1.394727707E0,-1.150400639E0
3.135393647E0,-5.605336428E-1,-1.267532825E0,-1.477659225E0
3.145485647E0,-5.024559498E-1,-1.157487869E0,-1.632511139E0
3.155362647E0,-5.218135118E-1,-1.053922176E0,-1.827790737E0
3.166604647E0,-4.994560778E-1,-9.426479340E-1,-1.967045784E0
3.175324647E0,-2.725136876E-1,-8.492741585E-1,-2.016998291E0
3.185592647E0,-1.147242337E-1,-7.194151878E-1,-2.000430584E0
3.195413647E0,-5.705206096E-2,-5.924224854E-1,-1.860836506E0
3.205465647E0,-1.003909111E-2,-5.684256554E-1,-1.643989563E0
3.219853647E0,-1.972875595E-1,-5.771389008E-1,-1.104135036E0
3.235361647E0,-3.818701506E-1,-5.366754532E-1,-9.122333527E-1
3.245325647E0,-5.317280293E-1,-5.559821129E-1,-7.364439964E-1
3.255322647E0,-6.686140299E-1,-5.440826416E-1,-5.182714462E-1
3.265548647E0,-8.271908760E-1,-4.659261703E-1,-3.985557556E-1
3.275465647E0,-7.720282078E-1,-4.088420868E-1,-2.804913521E-1
3.285481647E0,-6.163226366E-1,-3.632507324E-1,-1.722249985E-1
3.295417647E0,-3.827388883E-1,-2.821846008E-1,6.136989594E-2
3.305413647E0,-1.509152055E-1,-2.113523483E-1,1.757278442E-1
3.315397647E0,5.245208740E-5,-1.562128067E-1,1.885423660E-1
3.325703647E0,-1.952382922E-2,-7.651138306E-2,3.691797256E-1
3.335381647E0,-1.456922889E-1,-3.761291504E-2,5.975685120E-1
3.345429647E0,-1.556844115E-1,1.966381073E-2,8.773241043E-1
3.357218647E0,-1.545221806E-1,6.348609924E-2,1.116564751E0
3.365370647E0,-1.627088189E-1,7.034492493E-2,1.493432045E0
3.375367647E0,-2.145523429E-1,1.677484512E-1,1.833434105E0
3.385372647E0,-2.602308989E-1,2.379674911E-1,2.089942932E0
3.395474647E0,-3.506983519E-1,2.854609489E-1,2.454214096E0
3.405431647E0,-3.932887316E-1,3.990397453E-1,2.810309410E0
3.415353647E0,-3.926389217E-1,5.008220673E-1,3.028819084E0
3.425496647E0,-3.412235379E-1,6.074380875E-1,3.120951653E0
3.435356647E0,-3.155371547E-1,7.549228668E-1,3.110444069E0
3.445883647E0,-3.150929809E-1,9.717793465E-1,2.957042694E0
3.455430647E0,-1.843813658E-1,1.091559887E0,2.625258446E0
3.465341647E0,-8.847177029E-3,1.172456264E0,2.340858459E0
3.475927647E0,2.610147595E-1,1.133149147E0,2.087571144E0
3.485355647E0,5.989368558E-1,9.441051483E-1,1.975532532E0
3.495355647E0,9.034702778E-1,6.431193352E-1,1.991848946E0
3.505337647E0,1.143066168E0,2.012996674E-1,2.040484428E0
3.515493647E0,1.209226608E0,-2.917981148E-1,2.052553177E0
3.525388647E0,9.979341626E-1,-7.355818748E-1,1.946621895E0
3.535430647E0,5.262824893E-1,-1.126256943E0,1.942269325E0
3.546024647E0,9.168839455E-2,-1.537322998E0,1.861900330E0
3.555408647E0,-4.222615063E-1,-1.692810535E0,1.714631081E0
3.565379647E0,-8.565906286E-1,-1.836100817E0,1.365676880E0
3.575526647E0,-1.032265306E0,-2.006605625E0,1.055598259E0
3.585426647E0,-1.099026442E0,-2.054633141E0,7.266845703E-1
3.595962647E0,-1.115711331E0,-1.979337692E0,2.704114914E-1
3.605509647E0,-1.095284581E0,-1.892385960E0,-1.829881668E-1
3.615348647E0,-1.021723509E0,-1.895638466E0,-7.016372681E-1
3.625433647E0,-9.831642509E-1,-1.821769476E0,-1.149978638E0
3.635398647E0,-9.181994796E-1,-1.804106951E0,-1.555209160E0
3.645379647E0,-8.065757751E-1,-1.830821514E0,-1.806183815E0
3.655358647E0,-6.961720586E-1,-1.812670231E0,-1.883364677E0
3.666963647E0,-4.996561706E-1,-1.862621307E0,-1.736820221E0
3.675405647E0,-2.850987315E-1,-1.953248024E0,-1.366524220E0
3.685368647E0,-1.009247899E-1,-2.125725031E0,-8.751025200E-1
3.695309647E0,-8.045570552E-2,-2.201797009E0,-2.637472153E-1
3.705408647E0,-1.723189503E-1,-2.283185244E0,3.007755280E-1
3.715518647E0,-3.660916090E-1,-2.283058882E0,8.046722412E-1
3.725574647E0,-5.911734700E-1,-2.245138884E0,1.104711533E0
3.735338647E0,-7.574099898E-1,-2.223011017E0,1.197609901E0
3.745309647E0,-9.828701615E-1,-2.046846151E0,1.151830673E0
3.755630647E0,-1.009493113E0,-1.936009645E0,9.458417892E-1
3.765370647E0,-8.929255009E-1,-1.838921547E0,7.625961304E-1
3.775390647E0,-7.606891394E-1,-1.623409748E0,4.341030121E-1
3.785402647E0,-5.773134232E-1,-1.417616367E0,2.305889130E-2
3.795341647E0,-3.885714412E-1,-1.267346382E0,-4.568729401E-1
3.805540647E0,-2.907158136E-1,-1.141819000E0,-9.530510902E-1
3.815359647E0,-2.519698441E-1,-1.022027969E0,-1.296739578E0
3.825346647E0,-2.999047041E-1,-9.106793404E-1,-1.684965611E0
3.835430647E0,-3.480371833E-1,-8.390383720E-1,-1.990403652E0
3.845600647E0,-5.291917324E-1,-7.292108536E-1,-2.130726814E0
3.855385647E0,-7.219338417E-1,-6.182837486E-1,-2.311003685E0
3.865427647E0,-8.921388388E-1,-5.087037086E-1,-2.243751049E0
3.875371647E0,-9.957271814E-1,-3.122472763E-1,-1.936269760E0
3.885436647E0,-8.587253094E-1,-2.210850716E-1,-1.412806034E0
